state,county,year,winner,rep_votes,rep_pct,dem_votes,dem_pct,other_votes,other_pct
NE,Nuckolls,1972,R,2089,67.65,999,32.35,0,0
NE,Nuckolls,1976,R,1753,54.37,1424,44.17,47,1.46
NE,Nuckolls,1980,R,2180,66.42,899,27.39,203,6.19
NE,Nuckolls,1984,R,2132,68.82,947,30.57,19,0.61
NE,Nuckolls,1988,R,1750,60.53,1114,38.53,27,0.93
NE,Nuckolls,1992,R,1277,43.16,834,28.19,848,28.66
NE,Nuckolls,1996,R,1383,56.01,757,30.66,329,13.33
NE,Nuckolls,2000,R,1701,69.63,644,26.36,98,4.01
NE,Nuckolls,2004,R,1884,76.24,541,21.89,46,1.86
NE,Nuckolls,2008,R,1498,67.45,657,29.58,66,2.97
NE,Nuckolls,2012,R,1574,71.84,568,25.92,49,2.24
NE,Nuckolls,2016,R,1726,78.28,353,16.01,126,5.71
NE,Nuckolls,2020,R,1857,80.56,409,17.74,39,1.69
NE,Nuckolls,2024,R,1836,81.17,399,17.64,27,1.19
NE,Otoe,1900,R,2718,52.74,2327,45.15,109,2.11
NE,Otoe,1904,R,2616,58.85,1420,31.95,409,9.2
NE,Otoe,1908,R,2243,47.29,2411,50.83,89,1.88
NE,Otoe,1912,R,922,22.82,1945,48.14,1173,29.03
NE,Otoe,1916,R,2121,46.45,2344,51.34,101,2.21
NE,Otoe,1920,R,3869,67.62,1671,29.2,182,3.18
NE,Otoe,1924,R,3245,50.12,2208,34.1,1022,15.78
NE,Otoe,1928,R,5063,62.68,2959,36.63,55,0.68
NE,Otoe,1932,R,3119,39.19,4752,59.71,88,1.11
NE,Otoe,1936,R,4399,50.95,4173,48.33,62,0.72
NE,Otoe,1940,R,5799,66.46,2927,33.54,0,0
NE,Otoe,1944,R,5291,66.51,2664,33.49,0,0
NE,Otoe,1948,R,4060,61.75,2515,38.25,0,0
NE,Otoe,1952,R,6082,75.83,1939,24.17,0,0
NE,Otoe,1956,R,5275,69.67,2296,30.33,0,0
NE,Otoe,1960,R,5057,66.54,2543,33.46,0,0
NE,Otoe,1964,R,3626,53.36,3169,46.64,0,0
NE,Otoe,1968,R,3840,65.96,1508,25.9,474,8.14
NE,Otoe,1972,R,4815,73.7,1718,26.3,0,0
NE,Otoe,1976,R,3715,59.56,2436,39.06,86,1.38
NE,Otoe,1980,R,4611,70.3,1471,22.43,477,7.27
NE,Otoe,1984,R,4679,70.94,1869,28.34,48,0.73
NE,Otoe,1988,R,3724,58.5,2616,41.09,26,0.41
NE,Otoe,1992,R,2960,43.29,2038,29.8,1840,26.91
NE,Otoe,1996,R,3290,50.58,2279,35.03,936,14.39
NE,Otoe,2000,R,4178,62.71,2208,33.14,276,4.14
NE,Otoe,2004,R,5018,67.94,2275,30.8,93,1.26
NE,Otoe,2008,R,4033,56.87,2915,41.1,144,2.03
NE,Otoe,2012,R,4258,60.99,2561,36.68,163,2.33
NE,Otoe,2016,R,4860,65.17,2025,27.16,572,7.67
NE,Otoe,2020,R,5649,67.61,2490,29.8,216,2.59
NE,Otoe,2024,R,5651,68.69,2463,29.94,113,1.37
NE,Pawnee,1900,R,1632,56.9,1121,39.09,115,4.01
NE,Pawnee,1904,R,1739,68.38,562,22.1,242,9.52
NE,Pawnee,1908,R,1468,54.94,1115,41.73,89,3.33
NE,Pawnee,1912,R,593,25.06,958,40.49,815,34.45
NE,Pawnee,1916,R,1228,49.66,1171,47.35,74,2.99
NE,Pawnee,1920,R,2510,69.88,972,27.06,110,3.06
NE,Pawnee,1924,R,2147,55.85,1365,35.51,332,8.64
NE,Pawnee,1928,R,2825,64.29,1547,35.21,22,0.5
NE,Pawnee,1932,R,1568,36.9,2641,62.16,40,0.94
NE,Pawnee,1936,R,2074,47.09,2297,52.16,33,0.75
NE,Pawnee,1940,R,2643,62.35,1596,37.65,0,0
NE,Pawnee,1944,R,2254,63.87,1275,36.13,0,0
NE,Pawnee,1948,R,1725,57.58,1271,42.42,0,0
NE,Pawnee,1952,R,2432,75.02,810,24.98,0,0
NE,Pawnee,1956,R,1830,64.17,1022,35.83,0,0
NE,Pawnee,1960,R,1728,63.13,1009,36.87,0,0
NE,Pawnee,1964,R,1166,51.21,1111,48.79,0,0
NE,Pawnee,1968,R,1209,60.3,583,29.08,213,10.62
NE,Pawnee,1972,R,1299,71.26,524,28.74,0,0
NE,Pawnee,1976,R,990,52.86,845,45.11,38,2.03
NE,Pawnee,1980,R,1418,71.15,431,21.63,144,7.23
NE,Pawnee,1984,R,1306,69.32,552,29.3,26,1.38
NE,Pawnee,1988,R,975,55.46,767,43.63,16,0.91
NE,Pawnee,1992,R,670,37.06,566,31.31,572,31.64
NE,Pawnee,1996,R,766,48.82,580,36.97,223,14.21
NE,Pawnee,2000,R,937,61.69,522,34.36,60,3.95
NE,Pawnee,2004,R,986,66.49,481,32.43,16,1.08
NE,Pawnee,2008,R,859,62.07,483,34.9,42,3.03
NE,Pawnee,2012,R,899,67.04,400,29.83,42,3.13
NE,Pawnee,2016,R,974,73.4,279,21.02,74,5.58
NE,Pawnee,2020,R,1071,74.95,322,22.53,36,2.52
NE,Pawnee,2024,R,1085,78.34,284,20.51,16,1.16
NE,Perkins,1900,R,184,43.5,231,54.61,8,1.89
NE,Perkins,1904,R,179,54.74,57,17.43,91,27.83
NE,Perkins,1908,R,254,48.57,265,50.67,4,0.76
NE,Perkins,1912,R,101,17.44,253,43.7,225,38.86
NE,Perkins,1916,R,210,32.06,397,60.61,48,7.33
NE,Perkins,1920,R,722,61.19,387,32.8,71,6.02
NE,Perkins,1924,R,836,50.61,493,29.84,323,19.55
NE,Perkins,1928,R,1461,69.37,631,29.96,14,0.66
NE,Perkins,1932,R,674,28.11,1669,69.6,55,2.29
NE,Perkins,1936,R,861,35,1584,64.39,15,0.61
NE,Perkins,1940,R,1413,57.28,1054,42.72,0,0
NE,Perkins,1944,R,1301,61.75,806,38.25,0,0
NE,Perkins,1948,R,904,51.16,863,48.84,0,0
NE,Perkins,1952,R,1637,78.4,451,21.6,0,0
NE,Perkins,1956,R,1296,66.06,666,33.94,0,0
NE,Perkins,1960,R,1301,65.12,697,34.88,0,0
NE,Perkins,1964,R,912,50.98,877,49.02,0,0
NE,Perkins,1968,R,1165,70.52,360,21.79,127,7.69
NE,Perkins,1972,R,1165,76.7,354,23.3,0,0
NE,Perkins,1976,R,981,59.49,622,37.72,46,2.79
NE,Perkins,1980,R,1342,76.16,313,17.76,107,6.07
NE,Perkins,1984,R,1420,81.8,307,17.68,9,0.52
NE,Perkins,1988,R,1118,69.7,468,29.18,18,1.12
NE,Perkins,1992,R,842,50.54,300,18.01,524,31.45
NE,Perkins,1996,R,1018,66.06,352,22.84,171,11.1
NE,Perkins,2000,R,1170,80.58,243,16.74,39,2.69
NE,Perkins,2004,R,1285,82.48,262,16.82,11,0.71
NE,Perkins,2008,R,1092,76.9,310,21.83,18,1.27
NE,Perkins,2012,R,1135,81.42,238,17.07,21,1.51
NE,Perkins,2016,R,1217,83.64,161,11.07,77,5.29
NE,Perkins,2020,R,1321,85.5,199,12.88,25,1.62
NE,Perkins,2024,R,1224,85.47,187,13.06,21,1.47
NE,Phelps,1900,R,1202,53.26,979,43.38,76,3.37
NE,Phelps,1904,R,1567,67.86,219,9.48,523,22.65
NE,Phelps,1908,R,1445,51.1,1238,43.78,145,5.13
NE,Phelps,1912,R,254,10.56,972,40.42,1179,49.02
NE,Phelps,1916,R,971,38.61,1425,56.66,119,4.73
NE,Phelps,1920,R,2324,61.91,1169,31.14,261,6.95
NE,Phelps,1924,R,1928,48.88,993,25.18,1023,25.94
NE,Phelps,1928,R,3297,77.56,927,21.81,27,0.64
NE,Phelps,1932,R,1709,39.09,2589,59.22,74,1.69
NE,Phelps,1936,R,1884,41.96,2587,57.62,19,0.42
NE,Phelps,1940,R,2512,57.63,1847,42.37,0,0
NE,Phelps,1944,R,2460,62.9,1451,37.1,0,0
NE,Phelps,1948,R,2489,57.83,1815,42.17,0,0
NE,Phelps,1952,R,3822,77.98,1079,22.02,0,0
NE,Phelps,1956,R,3502,72.73,1313,27.27,0,0
NE,Phelps,1960,R,3795,75.19,1252,24.81,0,0
NE,Phelps,1964,R,2440,53.12,2153,46.88,0,0
NE,Phelps,1968,R,2976,73.39,825,20.35,254,6.26
NE,Phelps,1972,R,3356,82.03,735,17.97,0,0
NE,Phelps,1976,R,3210,71.19,1168,25.9,131,2.91
NE,Phelps,1980,R,3465,77.95,734,16.51,246,5.53
NE,Phelps,1984,R,3741,83.11,740,16.44,20,0.44
NE,Phelps,1988,R,3316,75.59,1047,23.87,24,0.55
NE,Phelps,1992,R,2752,56.13,830,16.93,1321,26.94
NE,Phelps,1996,R,3015,65.86,1071,23.39,492,10.75
NE,Phelps,2000,R,3575,77.26,934,20.19,118,2.55
NE,Phelps,2004,R,3872,81.64,830,17.5,41,0.86
NE,Phelps,2008,R,3360,75.12,1050,23.47,63,1.41
NE,Phelps,2012,R,3400,77.63,880,20.09,100,2.28
NE,Phelps,2016,R,3849,81.98,572,12.18,274,5.84
NE,Phelps,2020,R,4157,82.79,752,14.98,112,2.23
NE,Phelps,2024,R,4158,83.39,758,15.2,70,1.4
NE,Pierce,1900,R,919,49.54,913,49.22,23,1.24
NE,Pierce,1904,R,1122,58.65,616,32.2,175,9.15
NE,Pierce,1908,R,1067,48.54,1095,49.82,36,1.64
NE,Pierce,1912,R,694,32.52,948,44.42,492,23.06
NE,Pierce,1916,R,1228,53.6,1030,44.96,33,1.44
NE,Pierce,1920,R,2478,75.11,743,22.52,78,2.36
NE,Pierce,1924,R,1570,42.36,760,20.51,1376,37.13
NE,Pierce,1928,R,2542,61.45,1586,38.34,9,0.22
NE,Pierce,1932,R,1128,27.23,2980,71.93,35,0.84
NE,Pierce,1936,R,2016,44.85,2357,52.44,122,2.71
NE,Pierce,1940,R,3271,69.3,1449,30.7,0,0
NE,Pierce,1944,R,2956,71.06,1204,28.94,0,0
NE,Pierce,1948,R,1866,57.43,1383,42.57,0,0
NE,Pierce,1952,R,3234,78.06,909,21.94,0,0
NE,Pierce,1956,R,2800,70.85,1152,29.15,0,0
NE,Pierce,1960,R,2963,72.8,1107,27.2,0,0
NE,Pierce,1964,R,1965,54.64,1631,45.36,0,0
NE,Pierce,1968,R,2408,73.44,674,20.56,197,6.01
NE,Pierce,1972,R,2451,78.96,653,21.04,0,0
NE,Pierce,1976,R,2172,66.95,1004,30.95,68,2.1
NE,Pierce,1980,R,2938,80.74,517,14.21,184,5.06
NE,Pierce,1984,R,3017,84.06,545,15.19,27,0.75
NE,Pierce,1988,R,2474,72.79,914,26.89,11,0.32
NE,Pierce,1992,R,1853,52.02,611,17.15,1098,30.83
NE,Pierce,1996,R,1923,62.39,697,22.62,462,14.99
NE,Pierce,2000,R,2534,78.99,570,17.77,104,3.24
NE,Pierce,2004,R,2824,83.11,546,16.07,28,0.82
NE,Pierce,2008,R,2385,73.93,783,24.27,58,1.8
NE,Pierce,2012,R,2707,78.9,637,18.57,87,2.54
NE,Pierce,2016,R,3052,84.08,382,10.52,196,5.4
NE,Pierce,2020,R,3462,86.29,480,11.96,70,1.74
NE,Pierce,2024,R,3420,87.47,446,11.41,44,1.13
NE,Platte,1900,R,1608,42.56,2117,56.03,53,1.4
NE,Platte,1904,R,1947,52.64,1511,40.85,241,6.52
NE,Platte,1908,R,1584,38.21,2487,59.99,75,1.81
NE,Platte,1912,R,589,15.18,2015,51.93,1276,32.89
NE,Platte,1916,R,1918,43.54,2412,54.76,75,1.7
NE,Platte,1920,R,4058,73.88,1367,24.89,68,1.24
NE,Platte,1924,R,2108,30.7,2173,31.64,2586,37.66
NE,Platte,1928,R,3435,41.84,4748,57.83,27,0.33
NE,Platte,1932,R,1864,21.61,6691,77.56,72,0.83
NE,Platte,1936,R,2850,29.96,6249,65.7,413,4.34
NE,Platte,1940,R,4929,56.07,3862,43.93,0,0
NE,Platte,1944,R,4509,56.67,3448,43.33,0,0
NE,Platte,1948,R,3812,53.47,3317,46.53,0,0
NE,Platte,1952,R,6695,71.68,2645,28.32,0,0
NE,Platte,1956,R,6574,69.23,2922,30.77,0,0
NE,Platte,1960,R,6129,58.28,4387,41.72,0,0
NE,Platte,1964,R,4705,47.69,5160,52.31,0,0
NE,Platte,1968,R,5817,60.69,2999,31.29,768,8.01
NE,Platte,1972,R,7871,73.38,2855,26.62,0,0
NE,Platte,1976,R,7217,64.56,3693,33.04,269,2.41
NE,Platte,1980,R,8803,73.51,2389,19.95,783,6.54
NE,Platte,1984,R,10069,82.38,2061,16.86,92,0.75
NE,Platte,1988,R,9040,72.93,3285,26.5,71,0.57
NE,Platte,1992,R,7736,55.75,2424,17.47,3717,26.79
NE,Platte,1996,R,7948,64.11,3010,24.28,1440,11.61
NE,Platte,2000,R,9861,76.69,2612,20.31,386,3
NE,Platte,2004,R,11130,79.57,2657,19,200,1.43
NE,Platte,2008,R,9373,69.84,3796,28.29,251,1.87
NE,Platte,2012,R,10061,74.68,3148,23.37,264,1.96
NE,Platte,2016,R,10965,75.97,2646,18.33,822,5.7
NE,Platte,2020,R,12186,77.51,3260,20.74,275,1.75
NE,Platte,2024,R,12326,78.33,3191,20.28,219,1.39
NE,Polk,1900,R,1023,41.25,1376,55.48,81,3.27
NE,Polk,1904,R,1235,51.91,239,10.05,905,38.04
NE,Polk,1908,R,1171,44.31,1264,47.82,208,7.87
NE,Polk,1912,R,485,19.43,996,39.9,1015,40.67
NE,Polk,1916,R,1060,38.29,1600,57.8,108,3.9
NE,Polk,1920,R,2393,63.8,1236,32.95,122,3.25
NE,Polk,1924,R,2354,56.49,1229,29.49,584,14.01
NE,Polk,1928,R,3096,67.17,1494,32.41,19,0.41
NE,Polk,1932,R,1636,35.35,2939,63.5,53,1.15
NE,Polk,1936,R,2256,46.78,2519,52.23,48,1
NE,Polk,1940,R,2653,61.87,1635,38.13,0,0
NE,Polk,1944,R,2357,60.84,1517,39.16,0,0
NE,Polk,1948,R,2026,59.21,1396,40.79,0,0
NE,Polk,1952,R,3008,76.66,916,23.34,0,0
NE,Polk,1956,R,2482,68.62,1135,31.38,0,0
NE,Polk,1960,R,2397,66.94,1184,33.06,0,0
NE,Polk,1964,R,1607,48.16,1730,51.84,0,0
NE,Polk,1968,R,1795,66.83,690,25.69,201,7.48
NE,Polk,1972,R,2050,71.25,827,28.75,0,0
NE,Polk,1976,R,1797,58.86,1190,38.98,66,2.16
NE,Polk,1980,R,2206,75.14,538,18.32,192,6.54
NE,Polk,1984,R,2149,77.41,610,21.97,17,0.61
NE,Polk,1988,R,1769,64.94,944,34.65,11,0.4
NE,Polk,1992,R,1437,49.25,661,22.65,820,28.1
NE,Polk,1996,R,1504,58.84,750,29.34,302,11.82
NE,Polk,2000,R,1925,73.67,610,23.34,78,2.99
NE,Polk,2004,R,2146,78.69,549,20.13,32,1.17
NE,Polk,2008,R,1822,71.65,668,26.27,53,2.08
NE,Polk,2012,R,1890,76.92,528,21.49,39,1.59
NE,Polk,2016,R,2028,78.54,413,16,141,5.46
NE,Polk,2020,R,2291,79.36,530,18.36,66,2.29
NE,Polk,2024,R,2296,81.16,501,17.71,32,1.13
NE,Red Willow,1900,R,1192,55.26,905,41.96,60,2.78
NE,Red Willow,1904,R,1373,66.3,306,14.78,392,18.93
NE,Red Willow,1908,R,1242,46.17,1317,48.96,131,4.87
NE,Red Willow,1912,R,256,11.76,923,42.4,998,45.84
NE,Red Willow,1916,R,977,38.03,1418,55.2,174,6.77
NE,Red Willow,1920,R,1993,58.88,1133,33.47,259,7.65
NE,Red Willow,1924,R,1931,44.61,1122,25.92,1276,29.48
NE,Red Willow,1928,R,3559,66.1,1770,32.88,55,1.02
NE,Red Willow,1932,R,1972,35.26,3479,62.21,141,2.52
NE,Red Willow,1936,R,2078,36.51,3445,60.52,169,2.97
NE,Red Willow,1940,R,3119,55.7,2481,44.3,0,0
NE,Red Willow,1944,R,3107,59.31,2132,40.69,0,0
NE,Red Willow,1948,R,2610,53.84,2238,46.16,0,0
NE,Red Willow,1952,R,4433,73.1,1631,26.9,0,0
NE,Red Willow,1956,R,3806,70.08,1625,29.92,0,0
NE,Red Willow,1960,R,3890,66.93,1922,33.07,0,0
NE,Red Willow,1964,R,2740,53.14,2416,46.86,0,0
NE,Red Willow,1968,R,3066,67.02,1145,25.03,364,7.96
NE,Red Willow,1972,R,3701,79.9,931,20.1,0,0
NE,Red Willow,1976,R,2978,61.91,1722,35.8,110,2.29
NE,Red Willow,1980,R,4050,76.73,899,17.03,329,6.23
NE,Red Willow,1984,R,4131,79.69,1026,19.79,27,0.52
NE,Red Willow,1988,R,3331,68.19,1511,30.93,43,0.88
NE,Red Willow,1992,R,2500,46.8,1166,21.83,1676,31.37
NE,Red Willow,1996,R,3112,62.1,1365,27.24,534,10.66
NE,Red Willow,2000,R,3680,73.23,1188,23.64,157,3.12
NE,Red Willow,2004,R,4129,78.53,1055,20.06,74,1.41
NE,Red Willow,2008,R,3735,74.05,1216,24.11,93,1.84
NE,Red Willow,2012,R,3891,78.83,952,19.29,93,1.88
NE,Red Willow,2016,R,4258,82.28,645,12.46,272,5.26
NE,Red Willow,2020,R,4525,82.72,811,14.83,134,2.45
NE,Red Willow,2024,R,4457,83.48,815,15.27,67,1.25
NE,Richardson,1900,R,2491,49.12,2529,49.87,51,1.01
NE,Richardson,1904,R,2554,56.83,1664,37.03,276,6.14
NE,Richardson,1908,R,2123,47.51,2258,50.53,88,1.97
NE,Richardson,1912,R,965,21.7,1977,44.45,1506,33.86
NE,Richardson,1916,R,2039,42.3,2650,54.98,131,2.72
NE,Richardson,1920,R,4496,61.72,2679,36.78,109,1.5
NE,Richardson,1924,R,3625,48.22,3089,41.09,803,10.68
NE,Richardson,1928,R,5833,65.09,3072,34.28,57,0.64
NE,Richardson,1932,R,2802,33.97,5383,65.26,64,0.78
NE,Richardson,1936,R,3908,40.05,5813,59.57,37,0.38
NE,Richardson,1940,R,4833,54.07,4105,45.93,0,0
NE,Richardson,1944,R,4482,56.27,3483,43.73,0,0
NE,Richardson,1948,R,3778,51.77,3519,48.23,0,0
NE,Richardson,1952,R,5688,70.66,2362,29.34,0,0
NE,Richardson,1956,R,4480,64.05,2514,35.95,0,0
NE,Richardson,1960,R,4481,62.66,2670,37.34,0,0
NE,Richardson,1964,R,2850,46.76,3245,53.24,0,0
NE,Richardson,1968,R,3133,59.66,1591,30.3,527,10.04
NE,Richardson,1972,R,3662,70.83,1508,29.17,0,0
NE,Richardson,1976,R,3119,55.43,2416,42.94,92,1.63
NE,Richardson,1980,R,3634,68,1350,25.26,360,6.74
NE,Richardson,1984,R,3634,71.28,1422,27.89,42,0.82
NE,Richardson,1988,R,2703,58.02,1926,41.34,30,0.64
NE,Richardson,1992,R,2050,41.47,1513,30.61,1380,27.92
NE,Richardson,1996,R,2089,48.85,1517,35.48,670,15.67
NE,Richardson,2000,R,2623,63.2,1382,33.3,145,3.49
NE,Richardson,2004,R,2924,68.35,1297,30.32,57,1.33
NE,Richardson,2008,R,2342,59.02,1513,38.13,113,2.85
NE,Richardson,2012,R,2443,65.34,1191,31.85,105,2.81
NE,Richardson,2016,R,2769,72.77,818,21.5,218,5.73
NE,Richardson,2020,R,3073,74.33,996,24.09,65,1.57
NE,Richardson,2024,R,2962,74.76,934,23.57,66,1.67
NE,Rock,1900,R,481,65.71,243,33.2,8,1.09
NE,Rock,1904,R,498,70.64,138,19.57,69,9.79
NE,Rock,1908,R,469,56.37,334,40.14,29,3.49
NE,Rock,1912,R,230,26.47,279,32.11,360,41.43
NE,Rock,1916,R,375,42.66,449,51.08,55,6.26
NE,Rock,1920,R,621,70.17,239,27.01,25,2.82
NE,Rock,1924,R,585,47.33,293,23.71,358,28.96
NE,Rock,1928,R,1034,77.11,305,22.74,2,0.15
NE,Rock,1932,R,613,42.42,810,56.06,22,1.52
NE,Rock,1936,R,944,56.46,710,42.46,18,1.08
NE,Rock,1940,R,1104,64.79,600,35.21,0,0
NE,Rock,1944,R,984,66.04,506,33.96,0,0
NE,Rock,1948,R,809,64,455,36,0,0
NE,Rock,1952,R,1226,82.12,267,17.88,0,0
NE,Rock,1956,R,928,76.76,281,23.24,0,0
NE,Rock,1960,R,1084,81.08,253,18.92,0,0
NE,Rock,1964,R,835,68.95,376,31.05,0,0
NE,Rock,1968,R,791,76.72,146,14.16,94,9.12
NE,Rock,1972,R,937,87.16,138,12.84,0,0
NE,Rock,1976,R,732,72.55,255,25.27,22,2.18
NE,Rock,1980,R,855,80.74,146,13.79,58,5.48
NE,Rock,1984,R,873,85.34,147,14.37,3,0.29
NE,Rock,1988,R,757,79.1,198,20.69,2,0.21
NE,Rock,1992,R,588,59.57,162,16.41,237,24.01
NE,Rock,1996,R,564,63.73,180,20.34,141,15.93
NE,Rock,2000,R,725,81.1,141,15.77,28,3.13
NE,Rock,2004,R,740,83.81,130,14.72,13,1.47
NE,Rock,2008,R,640,79.9,139,17.35,22,2.75
NE,Rock,2012,R,672,85.17,103,13.05,14,1.77
NE,Rock,2016,R,687,86.09,70,8.77,41,5.14
NE,Rock,2020,R,744,88.36,84,9.98,14,1.66
NE,Rock,2024,R,745,89.22,85,10.18,5,0.6
NE,Saline,1900,R,2238,51.31,2018,46.26,106,2.43
NE,Saline,1904,R,2390,61.38,1108,28.45,396,10.17
NE,Saline,1908,R,2048,46.48,2249,51.04,109,2.47
NE,Saline,1912,R,1185,29.74,1942,48.73,858,21.53
NE,Saline,1916,R,1469,35.1,2646,63.23,70,1.67
NE,Saline,1920,R,3197,58.67,2172,39.86,80,1.47
NE,Saline,1924,R,2834,43.1,3123,47.49,619,9.41
NE,Saline,1928,R,3347,45.67,3955,53.97,26,0.35
NE,Saline,1932,R,1993,25.24,5831,73.85,72,0.91
NE,Saline,1936,R,2637,32.14,5480,66.78,89,1.08
NE,Saline,1940,R,3673,46.48,4229,53.52,0,0
NE,Saline,1944,R,3255,45.5,3899,54.5,0,0
NE,Saline,1948,R,2641,42.33,3598,57.67,0,0
NE,Saline,1952,R,4221,60.19,2792,39.81,0,0
NE,Saline,1956,R,3248,48.89,3395,51.11,0,0
NE,Saline,1960,R,2881,44.99,3523,55.01,0,0
NE,Saline,1964,R,1780,30.14,4125,69.86,0,0
NE,Saline,1968,R,2341,44.73,2543,48.59,350,6.69
NE,Saline,1972,R,2828,51.59,2654,48.41,0,0
NE,Saline,1976,R,2330,41.15,3205,56.61,127,2.24
NE,Saline,1980,R,2934,54.17,1908,35.23,574,10.6
NE,Saline,1984,R,2942,54.54,2385,44.22,67,1.24
NE,Saline,1988,R,2355,42.75,3125,56.73,29,0.53
NE,Saline,1992,R,1740,30.18,2425,42.06,1600,27.75
NE,Saline,1996,R,1945,37.58,2523,48.75,707,13.66
NE,Saline,2000,R,2581,50.17,2321,45.11,243,4.72
NE,Saline,2004,R,3071,55.17,2420,43.48,75,1.35
NE,Saline,2008,R,2434,46.35,2674,50.92,143,2.72
NE,Saline,2012,R,2557,51.57,2289,46.17,112,2.26
NE,Saline,2016,R,3004,58.49,1733,33.74,399,7.77
NE,Saline,2020,R,3631,62.82,1986,34.36,163,2.82
NE,Saline,2024,R,3734,65.84,1855,32.71,82,1.45
NE,Sarpy,1880,R,491,47.86,516,50.29,19,1.85
NE,Sarpy,1884,R,616,49.32,610,48.84,23,1.84
NE,Sarpy,1888,R,658,41,875,54.52,72,4.49
NE,Sarpy,1892,R,582,39.17,351,23.62,553,37.21
NE,Sarpy,1896,R,674,35.18,1183,61.74,59,3.08
NE,Sarpy,1900,R,792,41.08,1090,56.54,46,2.39
NE,Sarpy,1904,R,998,53.68,675,36.31,186,10.01
NE,Sarpy,1908,R,912,44.08,1090,52.68,67,3.24
NE,Sarpy,1912,R,404,22.53,857,47.8,532,29.67
NE,Sarpy,1916,R,885,39.19,1320,58.46,53,2.35
NE,Sarpy,1920,R,1662,59.78,1027,36.94,91,3.27
NE,Sarpy,1924,R,1411,38.86,1247,34.34,973,26.8
NE,Sarpy,1928,R,2011,51.04,1900,48.22,29,0.74
NE,Sarpy,1932,R,1148,26.52,3112,71.89,69,1.59
NE,Sarpy,1936,R,1569,33.75,3030,65.18,50,1.08
NE,Sarpy,1940,R,2165,46.04,2537,53.96,0,0
NE,Sarpy,1944,R,2641,49.88,2654,50.12,0,0
NE,Sarpy,1948,R,2367,47.32,2635,52.68,0,0
NE,Sarpy,1952,R,3649,59.06,2529,40.94,0,0
NE,Sarpy,1956,R,3826,60.47,2501,39.53,0,0
NE,Sarpy,1960,R,4672,55.3,3777,44.7,0,0
NE,Sarpy,1964,R,4418,44.18,5581,55.82,0,0
NE,Sarpy,1968,R,6019,52.48,3506,30.57,1945,16.96
NE,Sarpy,1972,R,11514,74.68,3904,25.32,0,0
NE,Sarpy,1976,R,11917,60.44,7385,37.46,414,2.1
NE,Sarpy,1980,R,15552,67.03,5689,24.52,1961,8.45
NE,Sarpy,1984,R,20192,74.34,6838,25.18,130,0.48
NE,Sarpy,1988,R,20192,64.54,10947,34.99,146,0.47
NE,Sarpy,1992,R,20516,50.44,10741,26.41,9416,23.15
NE,Sarpy,1996,R,23023,57.74,12806,32.11,4048,10.15
NE,Sarpy,2000,R,28979,64,14637,32.33,1662,3.67
NE,Sarpy,2004,R,40163,68.85,17455,29.92,716,1.23
NE,Sarpy,2008,R,38816,57.06,28010,41.18,1196,1.76
NE,Sarpy,2012,R,43213,60.45,26671,37.31,1606,2.25
NE,Sarpy,2016,R,45143,56.02,28033,34.79,7404,9.19
NE,Sarpy,2020,R,51979,54.04,41206,42.84,3008,3.13
NE,Sarpy,2024,R,55567,54.85,43825,43.26,1907,1.88
NE,Saunders,1900,R,2325,44.82,2762,53.25,100,1.93
NE,Saunders,1904,R,2880,60.14,1091,22.78,818,17.08
NE,Saunders,1908,R,2309,45.18,2679,52.42,123,2.41
NE,Saunders,1912,R,864,18.79,2080,45.23,1655,35.99
NE,Saunders,1916,R,1957,40.83,2671,55.73,165,3.44
NE,Saunders,1920,R,3733,59.99,2296,36.9,194,3.12
NE,Saunders,1924,R,3499,45.15,2823,36.43,1427,18.42
NE,Saunders,1928,R,5356,58.31,3793,41.29,37,0.4
NE,Saunders,1932,R,2772,30.35,6134,67.16,228,2.5
NE,Saunders,1936,R,3773,39.36,5514,57.52,300,3.13
NE,Saunders,1940,R,4917,54.16,4162,45.84,0,0
NE,Saunders,1944,R,6615,61.17,4199,38.83,0,0
NE,Saunders,1948,R,3660,47.91,3979,52.09,0,0
NE,Saunders,1952,R,5525,65.1,2962,34.9,0,0
NE,Saunders,1956,R,4973,59.86,3335,40.14,0,0
NE,Saunders,1960,R,4702,56.94,3556,43.06,0,0
NE,Saunders,1964,R,3345,44.5,4172,55.5,0,0
NE,Saunders,1968,R,3429,57.39,1990,33.31,556,9.31
NE,Saunders,1972,R,4282,63.13,2501,36.87,0,0
NE,Saunders,1976,R,3844,51.24,3507,46.75,151,2.01
NE,Saunders,1980,R,5223,66.06,2034,25.73,649,8.21
NE,Saunders,1984,R,5217,67.34,2467,31.84,63,0.81
NE,Saunders,1988,R,4459,55.46,3526,43.86,55,0.68
NE,Saunders,1992,R,4037,44.11,2509,27.41,2606,28.47
NE,Saunders,1996,R,4514,52.51,2777,32.3,1306,15.19
NE,Saunders,2000,R,5688,63.77,2852,31.98,379,4.25
NE,Saunders,2004,R,6441,67.88,2884,30.39,164,1.73
NE,Saunders,2008,R,6188,60.6,3767,36.89,257,2.52
NE,Saunders,2012,R,6770,65.65,3307,32.07,235,2.28
NE,Saunders,2016,R,7555,69.57,2523,23.23,782,7.2
NE,Saunders,2020,R,9108,71.23,3331,26.05,347,2.71
NE,Saunders,2024,R,9854,72.34,3558,26.12,210,1.54
